Timestamp,10/23/2023 3:52:15 PM
Interval,0.0002
Channel name,"XDiff Voltage AI1"
Unit,"Volts"
0.0154,-1.5005357920354969
0.0156,-1.5005357920354969
0.0158,-1.4992619535856972
0.016,-1.4998988728105971
0.0162,-1.4992619535856972
0.0164,-1.5005357920354969
0.0166,-1.5011727112603968
0.0168,-1.5018096304852961
0.017,-1.5005357920354969
0.0172,-1.506268065059595
0.0174,-1.5049942266097953
0.0176,-1.5069049842844948
0.0178,-1.5037203881599956
0.018,-1.5043573073848955
0.0182,-1.5030834689350958
0.0184,-1.5037203881599956
0.0186,-1.5056311458346952
0.0188,-1.502446549710196
0.019,-1.502446549710196
0.0192,-1.5043573073848955
0.0194,-1.5075419035093947
0.0196,-1.5056311458346952
0.0198,-1.5056311458346952
0.02,-1.502446549710196
0.0202,-1.5030834689350958
0.0204,-1.5030834689350958
0.0206,-1.5043573073848955
0.0208,-1.5018096304852961
0.021,-1.4960773574611981
0.0212,-1.4948035190113984
0.0214,-1.4948035190113984
0.0216,-1.4941665997864986
0.0218,-1.4967142766860979
0.022,-1.5018096304852961
0.0222,-1.4998988728105971
0.0224,-1.5005357920354969
0.0226,-1.5056311458346952
0.0228,-1.5081788227342945
0.023,-1.5075419035093947
0.0232,-1.506268065059595
0.0234,-1.5126372573085929
0.0236,-1.5094526611840942
0.0238,-1.5094526611840942
0.024,-1.5107264996338934
0.0242,-1.5075419035093947
0.0244,-1.5126372573085929
0.0246,-1.5120003380836931
0.0248,-1.5094526611840942
0.025,-1.5120003380836931
0.0252,-1.5094526611840942
0.0254,-1.5120003380836931
0.0256,-1.5120003380836931
0.0258,-1.5075419035093947
0.026,-1.5075419035093947
0.0262,-1.5030834689350958
0.0264,-1.5069049842844948
0.0266,-1.5113634188587932
0.0268,-1.506268065059595
0.027,-1.5056311458346952
0.0272,-1.5030834689350958
0.0274,-1.5037203881599956
0.0276,-1.5081788227342945
0.0278,-1.5094526611840942
0.028,-1.5120003380836931
0.0282,-1.5075419035093947
0.0284,-1.506268065059595
0.0286,-1.5069049842844948
0.0288,-1.5094526611840942
0.029,-1.5056311458346952
0.0292,-1.506268065059595
0.0294,-1.5075419035093947
0.0296,-1.5107264996338934
0.0298,-1.5043573073848955
0.03,-1.5049942266097953
0.0302,-1.5049942266097953
0.0304,-1.502446549710196
0.0306,-1.5005357920354969
0.0308,-1.4992619535856972
0.031,-1.4973511959109977
0.0312,-1.4960773574611981
0.0314,-1.4998988728105971
0.0316,-1.5037203881599956
0.0318,-1.502446549710196
0.032,-1.502446549710196
0.0322,-1.5049942266097953
0.0324,-1.506268065059595
0.0326,-1.5043573073848955
0.0328,-1.5030834689350958
0.033,-1.5037203881599956
0.0332,-1.5056311458346952
0.0334,-1.5069049842844948
0.0336,-1.5075419035093947
0.0338,-1.5075419035093947
0.034,-1.5043573073848955
0.0342,-1.5049942266097953
0.0344,-1.5049942266097953
0.0346,-1.5030834689350958
0.0348,-1.502446549710196
0.035,-1.5043573073848955
0.0352,-1.4973511959109977
0.0354,-1.4967142766860979
0.0356,-1.5011727112603968
0.0358,-1.4998988728105971
0.036,-1.4979881151358976
0.0362,-1.4998988728105971
0.0364,-1.5043573073848955
0.0366,-1.502446549710196
0.0368,-1.502446549710196
0.037,-1.5037203881599956
0.0372,-1.5069049842844948
0.0374,-1.5081788227342945
0.0376,-1.5081788227342945
0.0378,-1.5107264996338934
0.038,-1.5088157419591943
0.0382,-1.510089580408994
0.0384,-1.5088157419591943
0.0386,-1.5081788227342945
0.0388,-1.5069049842844948
0.039,-1.5094526611840942
0.0392,-1.5094526611840942
0.0394,-1.5088157419591943
0.0396,-1.5049942266097953
0.0398,-1.5113634188587932
0.04,-1.506268065059595
0.0402,-1.5094526611840942
0.0404,-1.5094526611840942
0.0406,-1.5088157419591943
0.0408,-1.5081788227342945
0.041,-1.5049942266097953
0.0412,-1.506268065059595
0.0414,-1.5043573073848955
0.0416,-1.5081788227342945
0.0418,-1.510089580408994
0.042,-1.5094526611840942
0.0422,-1.5120003380836931
0.0424,-1.5145480149832924
0.0426,-1.5164587726579919
0.0428,-1.5170956918828917
0.043,-1.5170956918828917
0.0432,-1.5170956918828917
0.0434,-1.5151849342081922
0.0436,-1.5120003380836931
0.0438,-1.5139110957583926
0.044,-1.5113634188587932
0.0442,-1.5158218534330921
0.0444,-1.5177326111077916
0.0446,-1.5158218534330921
0.0448,-1.5183695303326914
0.045,-1.5202802880073905
0.0452,-1.5170956918828917
0.0454,-1.5177326111077916
0.0456,-1.5190064495575912
0.0458,-1.5190064495575912
0.046,-1.5151849342081922
0.0462,-1.5151849342081922
0.0464,-1.5164587726579919
0.0466,-1.5145480149832924
0.0468,-1.5164587726579919
0.047,-1.5139110957583926
0.0472,-1.5113634188587932
0.0474,-1.5120003380836931
0.0476,-1.5113634188587932
0.0478,-1.5158218534330921
0.048,-1.5126372573085929
0.0482,-1.5120003380836931
0.0484,-1.5113634188587932
0.0486,-1.5132741765334927
0.0488,-1.5132741765334927
0.049,-1.5094526611840942
0.0492,-1.5113634188587932
0.0494,-1.5139110957583926
0.0496,-1.5139110957583926
0.0498,-1.5145480149832924
0.05,-1.5120003380836931
0.0502,-1.5088157419591943
0.0504,-1.5088157419591943
0.0506,-1.510089580408994
0.0508,-1.5126372573085929
0.051,-1.5075419035093947
0.0512,-1.5075419035093947
0.0514,-1.5049942266097953
0.0516,-1.5049942266097953
0.0518,-1.5094526611840942
0.052,-1.5094526611840942
0.0522,-1.506268065059595
0.0524,-1.506268065059595
0.0526,-1.5049942266097953
0.0528,-1.5069049842844948
0.053,-1.5037203881599956
0.0532,-1.5043573073848955
0.0534,-1.506268065059595
0.0536,-1.502446549710196
0.0538,-1.506268065059595
0.054,-1.5043573073848955
0.0542,-1.502446549710196
0.0544,-1.502446549710196
0.0546,-1.5037203881599956
0.0548,-1.5043573073848955
0.055,-1.5011727112603968
0.0552,-1.502446549710196
0.0554,-1.502446549710196
0.0556,-1.5011727112603968
0.0558,-1.5075419035093947
0.056,-1.5075419035093947
0.0562,-1.5049942266097953
0.0564,-1.5037203881599956
0.0566,-1.5005357920354969
0.0568,-1.5018096304852961
0.057,-1.5011727112603968
0.0572,-1.4986250343607974
0.0574,-1.4979881151358976
0.0576,-1.4979881151358976
0.0578,-1.4992619535856972
0.058,-1.5018096304852961
0.0582,-1.5005357920354969
0.0584,-1.4973511959109977
0.0586,-1.4992619535856972
0.0588,-1.4998988728105971
0.059,-1.4973511959109977
0.0592,-1.4998988728105971
0.0594,-1.502446549710196
0.0596,-1.5056311458346952
0.0598,-1.5043573073848955
0.06,-1.5075419035093947
0.0602,-1.5069049842844948
0.0604,-1.5037203881599956
0.0606,-1.5094526611840942
0.0608,-1.5094526611840942
0.061,-1.506268065059595
0.0612,-1.5011727112603968
0.0614,-1.4986250343607974
0.0616,-1.5043573073848955
0.0618,-1.5018096304852961
0.062,-1.5037203881599956
0.0622,-1.5018096304852961
0.0624,-1.4979881151358976
0.0626,-1.4992619535856972
0.0628,-1.4979881151358976
0.063,-1.4967142766860979
0.0632,-1.4992619535856972
0.0634,-1.4986250343607974
0.0636,-1.5018096304852961
0.0638,-1.4992619535856972
0.064,-1.5011727112603968
0.0642,-1.5049942266097953
0.0644,-1.5011727112603968
0.0646,-1.5049942266097953
0.0648,-1.5069049842844948
0.065,-1.5005357920354969
0.0652,-1.5005357920354969
0.0654,-1.4992619535856972
0.0656,-1.5049942266097953
0.0658,-1.506268065059595
0.066,-1.5069049842844948
0.0662,-1.5069049842844948
0.0664,-1.5011727112603968
0.0666,-1.5018096304852961
0.0668,-1.502446549710196
0.067,-1.4998988728105971
0.0672,-1.4967142766860979
0.0674,-1.4954404382362982
0.0676,-1.4979881151358976
0.0678,-1.4967142766860979
0.068,-1.5018096304852961
0.0682,-1.5049942266097953
0.0684,-1.502446549710196
0.0686,-1.5030834689350958
0.0688,-1.502446549710196
0.069,-1.502446549710196
0.0692,-1.5011727112603968
0.0694,-1.4960773574611981
0.0696,-1.4973511959109977
0.0698,-1.4967142766860979
0.07,-1.4941665997864986
0.0702,-1.4973511959109977
0.0704,-1.4941665997864986
0.0706,-1.4928927613366989
0.0708,-1.4967142766860979
0.071,-1.4941665997864986
0.0712,-1.4941665997864986
0.0714,-1.4922558421117995
0.0716,-1.4948035190113984
0.0718,-1.4960773574611981
0.072,-1.4967142766860979
0.0722,-1.4979881151358976
0.0724,-1.4967142766860979
0.0726,-1.4960773574611981
0.0728,-1.4979881151358976
0.073,-1.4998988728105971
0.0732,-1.4986250343607974
0.0734,-1.4967142766860979
0.0736,-1.4967142766860979
0.0738,-1.5005357920354969
0.074,-1.4973511959109977
0.0742,-1.4973511959109977
0.0744,-1.4973511959109977
0.0746,-1.4954404382362982
0.0748,-1.4922558421117995
0.075,-1.4979881151358976
0.0752,-1.4967142766860979
0.0754,-1.4935296805615987
0.0756,-1.4909820036619998
0.0758,-1.4960773574611981
0.076,-1.4948035190113984
0.0762,-1.4916189228868997
0.0764,-1.4922558421117995
0.0766,-1.4948035190113984
0.0768,-1.4973511959109977
0.077,-1.4992619535856972
0.0772,-1.4986250343607974
0.0774,-1.4979881151358976
0.0776,-1.502446549710196
0.0778,-1.5037203881599956
0.078,-1.502446549710196
0.0782,-1.502446549710196
0.0784,-1.506268065059595
0.0786,-1.5069049842844948
0.0788,-1.5049942266097953
0.079,-1.5075419035093947
0.0792,-1.5094526611840942
0.0794,-1.502446549710196
0.0796,-1.5043573073848955
0.0798,-1.4998988728105971
0.08,-1.5011727112603968
0.0802,-1.4986250343607974
0.0804,-1.502446549710196
0.0806,-1.4979881151358976
0.0808,-1.4998988728105971
0.081,-1.502446549710196
0.0812,-1.5005357920354969
0.0814,-1.4967142766860979
0.0816,-1.4960773574611981
0.0818,-1.4928927613366989
0.082,-1.4928927613366989
0.0822,-1.4935296805615987
0.0824,-1.4928927613366989
0.0826,-1.4960773574611981
0.0828,-1.4954404382362982
0.083,-1.5011727112603968
0.0832,-1.4986250343607974
0.0834,-1.4998988728105971
0.0836,-1.5043573073848955
0.0838,-1.5069049842844948
0.084,-1.5011727112603968
0.0842,-1.5043573073848955
0.0844,-1.5069049842844948
0.0846,-1.5069049842844948
0.0848,-1.5049942266097953
0.085,-1.5037203881599956
0.0852,-1.5030834689350958
0.0854,-1.5069049842844948
0.0856,-1.5049942266097953
0.0858,-1.506268065059595
0.086,-1.5056311458346952
0.0862,-1.5030834689350958
0.0864,-1.502446549710196
0.0866,-1.5018096304852961
0.0868,-1.4960773574611981
0.087,-1.4998988728105971
0.0872,-1.4948035190113984
0.0874,-1.4897081652122002
0.0876,-1.4903450844371
0.0878,-1.4916189228868997
0.088,-1.4941665997864986
0.0882,-1.4916189228868997
0.0884,-1.4916189228868997
0.0886,-1.4935296805615987
0.0888,-1.4935296805615987
0.089,-1.4941665997864986
0.0892,-1.4928927613366989
0.0894,-1.4897081652122002
0.0896,-1.4877974075375007
0.0898,-1.4916189228868997
0.09,-1.4922558421117995
0.0902,-1.4877974075375007
0.0904,-1.4871604883126008
0.0906,-1.4877974075375007
0.0908,-1.4852497306379013
0.091,-1.486523569087701
0.0912,-1.4814282152885028
0.0914,-1.4814282152885028
0.0916,-1.4839758921881017
0.0918,-1.4852497306379013
0.092,-1.4928927613366989
0.0922,-1.4897081652122002
0.0924,-1.4897081652122002
0.0926,-1.4909820036619998
0.0928,-1.4928927613366989
0.093,-1.4909820036619998
0.0932,-1.4897081652122002
0.0934,-1.4948035190113984
0.0936,-1.4941665997864986
0.0938,-1.4935296805615987
0.094,-1.4967142766860979
0.0942,-1.4967142766860979
0.0944,-1.4935296805615987
0.0946,-1.4935296805615987
0.0948,-1.4941665997864986
0.095,-1.4948035190113984
0.0952,-1.4903450844371
0.0954,-1.4922558421117995
0.0956,-1.4973511959109977
0.0958,-1.4935296805615987
0.096,-1.4948035190113984
0.0962,-1.4916189228868997
0.0964,-1.4903450844371
0.0966,-1.486523569087701
0.0968,-1.4897081652122002
0.097,-1.4903450844371
0.0972,-1.486523569087701
0.0974,-1.4839758921881017
0.0976,-1.4890712459873003
0.0978,-1.4871604883126008
0.098,-1.486523569087701
0.0982,-1.4884343267624005
0.0984,-1.4884343267624005
0.0986,-1.4871604883126008
0.0988,-1.4916189228868997
0.099,-1.4928927613366989
0.0992,-1.4909820036619998
0.0994,-1.486523569087701
0.0996,-1.4909820036619998
0.0998,-1.4903450844371
0.1,-1.4941665997864986
0.1002,-1.4935296805615987
0.1004,-1.4941665997864986
0.1006,-1.4935296805615987
0.1008,-1.4941665997864986
0.101,-1.4973511959109977
0.1012,-1.4973511959109977
0.1014,-1.4967142766860979
0.1016,-1.4909820036619998
0.1018,-1.4967142766860979
0.102,-1.4909820036619998
0.1022,-1.4928927613366989
0.1024,-1.4941665997864986
0.1026,-1.4922558421117995
0.1028,-1.4948035190113984
0.103,-1.4948035190113984
0.1032,-1.4948035190113984
0.1034,-1.4941665997864986
0.1036,-1.4941665997864986
0.1038,-1.4998988728105971
0.104,-1.4998988728105971
0.1042,-1.5005357920354969
0.1044,-1.5005357920354969
0.1046,-1.4954404382362982
0.1048,-1.4928927613366989
0.105,-1.4967142766860979
0.1052,-1.4922558421117995
0.1054,-1.4922558421117995
0.1056,-1.4877974075375007
0.1058,-1.4916189228868997
0.106,-1.4922558421117995
0.1062,-1.4916189228868997
0.1064,-1.4903450844371
0.1066,-1.4903450844371
0.1068,-1.4928927613366989
0.107,-1.4948035190113984
0.1072,-1.4903450844371
0.1074,-1.4922558421117995
0.1076,-1.4928927613366989
0.1078,-1.4948035190113984
0.108,-1.4922558421117995
0.1082,-1.4941665997864986
0.1084,-1.4941665997864986
0.1086,-1.4922558421117995
0.1088,-1.4954404382362982
0.109,-1.4960773574611981
0.1092,-1.4954404382362982
0.1094,-1.4967142766860979
0.1096,-1.4928927613366989
0.1098,-1.4916189228868997
0.11,-1.4922558421117995
0.1102,-1.4909820036619998
0.1104,-1.4916189228868997
0.1106,-1.4890712459873003
0.1108,-1.4928927613366989
0.111,-1.4941665997864986
0.1112,-1.4903450844371
0.1114,-1.4922558421117995
0.1116,-1.4928927613366989
0.1118,-1.4960773574611981
0.112,-1.5005357920354969
0.1122,-1.5005357920354969
0.1124,-1.5005357920354969
0.1126,-1.4960773574611981
0.1128,-1.4948035190113984
0.113,-1.4973511959109977
0.1132,-1.4979881151358976
0.1134,-1.4973511959109977
0.1136,-1.4992619535856972
0.1138,-1.4986250343607974
0.114,-1.4954404382362982
0.1142,-1.4941665997864986
0.1144,-1.4960773574611981
0.1146,-1.4941665997864986
0.1148,-1.4954404382362982
0.115,-1.4973511959109977
0.1152,-1.4928927613366989
0.1154,-1.4922558421117995
0.1156,-1.4928927613366989
0.1158,-1.4948035190113984
0.116,-1.4973511959109977
0.1162,-1.4992619535856972
0.1164,-1.4973511959109977
0.1166,-1.502446549710196
0.1168,-1.4998988728105971
0.117,-1.5037203881599956
0.1172,-1.5075419035093947
0.1174,-1.5075419035093947
0.1176,-1.510089580408994
0.1178,-1.5094526611840942
0.118,-1.5088157419591943
0.1182,-1.5056311458346952
0.1184,-1.510089580408994
0.1186,-1.5081788227342945
0.1188,-1.5056311458346952
0.119,-1.5075419035093947
0.1192,-1.510089580408994
0.1194,-1.5088157419591943
0.1196,-1.5069049842844948
0.1198,-1.510089580408994
0.12,-1.5120003380836931
0.1202,-1.5139110957583926
0.1204,-1.5151849342081922
0.1206,-1.5164587726579919
0.1208,-1.5151849342081922
0.121,-1.5164587726579919
0.1212,-1.5177326111077916
0.1214,-1.5177326111077916
0.1216,-1.5145480149832924
0.1218,-1.5164587726579919
0.122,-1.5170956918828917
0.1222,-1.5164587726579919
0.1224,-1.5164587726579919
0.1226,-1.5190064495575912
0.1228,-1.5139110957583926
0.123,-1.5145480149832924
0.1232,-1.5132741765334927
0.1234,-1.5113634188587932
0.1236,-1.5120003380836931
0.1238,-1.5107264996338934
0.124,-1.5081788227342945
0.1242,-1.510089580408994
0.1244,-1.5113634188587932
0.1246,-1.5113634188587932
0.1248,-1.5043573073848955
0.125,-1.5043573073848955
0.1252,-1.5056311458346952
0.1254,-1.5011727112603968
0.1256,-1.5005357920354969
0.1258,-1.4998988728105971
0.126,-1.4967142766860979
0.1262,-1.4986250343607974
0.1264,-1.4986250343607974
0.1266,-1.5011727112603968
0.1268,-1.5011727112603968
0.127,-1.4967142766860979
0.1272,-1.4973511959109977
0.1274,-1.4941665997864986
0.1276,-1.4928927613366989
0.1278,-1.4941665997864986
0.128,-1.4928927613366989
0.1282,-1.4967142766860979
0.1284,-1.4897081652122002
0.1286,-1.4916189228868997
0.1288,-1.4897081652122002
0.129,-1.4897081652122002
0.1292,-1.4948035190113984
0.1294,-1.4903450844371
0.1296,-1.4890712459873003
0.1298,-1.4909820036619998
0.13,-1.4916189228868997
0.1302,-1.4928927613366989
0.1304,-1.4928927613366989
0.1306,-1.4916189228868997
0.1308,-1.4916189228868997
0.131,-1.4916189228868997
0.1312,-1.4973511959109977
0.1314,-1.4967142766860979
0.1316,-1.4954404382362982
0.1318,-1.4992619535856972
0.132,-1.4967142766860979
0.1322,-1.4967142766860979
0.1324,-1.4979881151358976
0.1326,-1.4992619535856972
0.1328,-1.4973511959109977
0.133,-1.4935296805615987
0.1332,-1.4967142766860979
0.1334,-1.4973511959109977
0.1336,-1.4941665997864986
0.1338,-1.4960773574611981
0.134,-1.4967142766860979
0.1342,-1.4941665997864986
0.1344,-1.4948035190113984
0.1346,-1.4960773574611981
0.1348,-1.4909820036619998
0.135,-1.4928927613366989
0.1352,-1.4986250343607974
0.1354,-1.4998988728105971
0.1356,-1.4967142766860979
0.1358,-1.5011727112603968
0.136,-1.4986250343607974
0.1362,-1.5018096304852961
0.1364,-1.5011727112603968
0.1366,-1.5005357920354969
0.1368,-1.4998988728105971
0.137,-1.5011727112603968
0.1372,-1.5011727112603968
0.1374,-1.5018096304852961
0.1376,-1.4979881151358976
0.1378,-1.5011727112603968
0.138,-1.5049942266097953
0.1382,-1.4992619535856972
0.1384,-1.4928927613366989
0.1386,-1.4941665997864986
0.1388,-1.4916189228868997
0.139,-1.4916189228868997
0.1392,-1.4916189228868997
0.1394,-1.4897081652122002
0.1396,-1.486523569087701
0.1398,-1.4807912960636029
0.14,-1.4858866498628012
0.1402,-1.4839758921881017
0.1404,-1.4858866498628012
0.1406,-1.4897081652122002
0.1408,-1.4846128114130015
0.141,-1.4871604883126008
0.1412,-1.4909820036619998
0.1414,-1.4941665997864986
0.1416,-1.4928927613366989
0.1418,-1.4897081652122002
0.142,-1.4922558421117995
0.1422,-1.4903450844371
0.1424,-1.4922558421117995
0.1426,-1.4922558421117995
0.1428,-1.4903450844371
0.143,-1.4897081652122002
0.1432,-1.4928927613366989
0.1434,-1.4941665997864986
0.1436,-1.4935296805615987
0.1438,-1.4935296805615987
0.144,-1.4954404382362982
0.1442,-1.4941665997864986
0.1444,-1.4909820036619998
0.1446,-1.4935296805615987
0.1448,-1.4941665997864986
0.145,-1.4935296805615987
0.1452,-1.4967142766860979
0.1454,-1.4998988728105971
0.1456,-1.4979881151358976
0.1458,-1.4941665997864986
0.146,-1.4979881151358976
0.1462,-1.4960773574611981
0.1464,-1.4960773574611981
0.1466,-1.4960773574611981
0.1468,-1.4903450844371
0.147,-1.4897081652122002
0.1472,-1.486523569087701
0.1474,-1.4852497306379013
0.1476,-1.4839758921881017
0.1478,-1.4795174576138033
0.148,-1.4839758921881017
0.1482,-1.4833389729632023
0.1484,-1.4820651345134026
0.1486,-1.4839758921881017
0.1488,-1.4839758921881017
0.149,-1.4858866498628012
0.1492,-1.4871604883126008
0.1494,-1.4877974075375007
0.1496,-1.4890712459873003
0.1498,-1.4871604883126008
0.15,-1.4916189228868997
0.1502,-1.4916189228868997
0.1504,-1.4909820036619998
0.1506,-1.4948035190113984
0.1508,-1.4960773574611981
0.151,-1.4960773574611981
0.1512,-1.4973511959109977
0.1514,-1.4960773574611981
0.1516,-1.4998988728105971
0.1518,-1.4979881151358976
0.152,-1.4973511959109977
0.1522,-1.4960773574611981
0.1524,-1.4960773574611981
0.1526,-1.4922558421117995
0.1528,-1.4890712459873003
0.153,-1.4884343267624005
0.1532,-1.4884343267624005
0.1534,-1.4884343267624005
0.1536,-1.4903450844371
0.1538,-1.4858866498628012
0.154,-1.4884343267624005
0.1542,-1.4909820036619998
0.1544,-1.4909820036619998
0.1546,-1.4954404382362982
0.1548,-1.4973511959109977
0.155,-1.4992619535856972
0.1552,-1.4928927613366989
0.1554,-1.4928927613366989
0.1556,-1.4941665997864986
0.1558,-1.4897081652122002
0.156,-1.4897081652122002
0.1562,-1.4916189228868997
0.1564,-1.4903450844371
0.1566,-1.4903450844371
0.1568,-1.4916189228868997
0.157,-1.4897081652122002
0.1572,-1.4884343267624005
0.1574,-1.4916189228868997
0.1576,-1.4916189228868997
0.1578,-1.4922558421117995
0.158,-1.4928927613366989
0.1582,-1.4922558421117995
0.1584,-1.4916189228868997
0.1586,-1.4922558421117995
0.1588,-1.4922558421117995
0.159,-1.4941665997864986
0.1592,-1.4960773574611981
0.1594,-1.4986250343607974
0.1596,-1.4960773574611981
0.1598,-1.4973511959109977
0.16,-1.4979881151358976
0.1602,-1.4973511959109977
0.1604,-1.4973511959109977
0.1606,-1.4960773574611981
0.1608,-1.4948035190113984
0.161,-1.4973511959109977
0.1612,-1.4960773574611981
0.1614,-1.4954404382362982
0.1616,-1.4935296805615987
0.1618,-1.4916189228868997
0.162,-1.4884343267624005
0.1622,-1.4922558421117995
0.1624,-1.4941665997864986
0.1626,-1.4960773574611981
0.1628,-1.4960773574611981
0.163,-1.4973511959109977
0.1632,-1.4967142766860979
0.1634,-1.4948035190113984
0.1636,-1.4986250343607974
0.1638,-1.4960773574611981
0.164,-1.4948035190113984
0.1642,-1.4928927613366989
0.1644,-1.4948035190113984
0.1646,-1.4935296805615987
0.1648,-1.4941665997864986
0.165,-1.4954404382362982
0.1652,-1.4960773574611981
0.1654,-1.4960773574611981
0.1656,-1.4909820036619998
0.1658,-1.4928927613366989
0.166,-1.4916189228868997
0.1662,-1.4960773574611981
0.1664,-1.4948035190113984
0.1666,-1.4922558421117995
0.1668,-1.4909820036619998
0.167,-1.4916189228868997
0.1672,-1.4928927613366989
0.1674,-1.4935296805615987
0.1676,-1.4858866498628012
0.1678,-1.4903450844371
0.168,-1.4909820036619998
0.1682,-1.4890712459873003
0.1684,-1.4954404382362982
0.1686,-1.4935296805615987
0.1688,-1.4928927613366989
0.169,-1.4960773574611981
0.1692,-1.4941665997864986
0.1694,-1.4928927613366989
0.1696,-1.4922558421117995
0.1698,-1.4928927613366989
0.17,-1.4928927613366989
0.1702,-1.4897081652122002
0.1704,-1.4979881151358976
0.1706,-1.4954404382362982
0.1708,-1.4954404382362982
0.171,-1.4922558421117995
0.1712,-1.4903450844371
0.1714,-1.4909820036619998
0.1716,-1.4884343267624005
0.1718,-1.4909820036619998
0.172,-1.4928927613366989
0.1722,-1.4916189228868997
0.1724,-1.4935296805615987
0.1726,-1.4916189228868997
0.1728,-1.4928927613366989
0.173,-1.4928927613366989
0.1732,-1.4928927613366989
0.1734,-1.4960773574611981
0.1736,-1.4922558421117995
0.1738,-1.4897081652122002
0.174,-1.4903450844371
0.1742,-1.4897081652122002
0.1744,-1.4903450844371
0.1746,-1.4935296805615987
0.1748,-1.4960773574611981
0.175,-1.4967142766860979
0.1752,-1.4960773574611981
0.1754,-1.502446549710196
0.1756,-1.4992619535856972
0.1758,-1.4973511959109977
0.176,-1.4948035190113984
0.1762,-1.4973511959109977
0.1764,-1.4960773574611981
0.1766,-1.4948035190113984
0.1768,-1.4973511959109977
0.177,-1.4973511959109977
0.1772,-1.4998988728105971
0.1774,-1.5018096304852961
0.1776,-1.4986250343607974
0.1778,-1.4986250343607974
0.178,-1.4998988728105971
0.1782,-1.4986250343607974
0.1784,-1.502446549710196
0.1786,-1.5005357920354969
0.1788,-1.4992619535856972
0.179,-1.4960773574611981
0.1792,-1.4998988728105971
0.1794,-1.5011727112603968
0.1796,-1.4992619535856972
0.1798,-1.4998988728105971
0.18,-1.4998988728105971
0.1802,-1.5005357920354969
0.1804,-1.4992619535856972
0.1806,-1.5049942266097953
0.1808,-1.5081788227342945
0.181,-1.5030834689350958
0.1812,-1.5075419035093947
0.1814,-1.5088157419591943
0.1816,-1.5049942266097953
0.1818,-1.5030834689350958
0.182,-1.4979881151358976
0.1822,-1.5037203881599956
0.1824,-1.506268065059595
0.1826,-1.5011727112603968
0.1828,-1.502446549710196
0.183,-1.4992619535856972
0.1832,-1.4986250343607974
0.1834,-1.5005357920354969
0.1836,-1.4979881151358976
0.1838,-1.4960773574611981
0.184,-1.4922558421117995
0.1842,-1.4960773574611981
0.1844,-1.4935296805615987
0.1846,-1.4909820036619998
0.1848,-1.4941665997864986
0.185,-1.4897081652122002
0.1852,-1.4922558421117995
0.1854,-1.4916189228868997
0.1856,-1.4909820036619998
0.1858,-1.4897081652122002
0.186,-1.4871604883126008
0.1862,-1.4890712459873003
0.1864,-1.4897081652122002
0.1866,-1.4871604883126008
0.1868,-1.4903450844371
0.187,-1.4890712459873003
0.1872,-1.4871604883126008
0.1874,-1.4897081652122002
0.1876,-1.4935296805615987
0.1878,-1.4909820036619998
0.188,-1.4909820036619998
0.1882,-1.4909820036619998
0.1884,-1.4928927613366989
0.1886,-1.4928927613366989
